Stroke:

12.82,45.26

12.82,45.27

12.82,45.27

12.81,45.28

12.81,45.29

12.8,45.31

12.78,45.35

12.77,45.4

12.74,45.49

12.72,45.55

12.69,45.63

12.67,45.66

12.66,45.67

12.66,45.66

12.66,45.66

12.66,45.64

12.67,45.62

12.67,45.59

12.7,45.47

12.72,45.43

12.72,45.38

12.74,45.3

12.74,45.23

12.72,45.13

12.71,45.02

12.7,44.91

12.7,44.77

12.7,44.62

12.71,44.44

12.73,44.23

12.77,44

12.8,43.82

12.84,43.65

12.86,43.52

12.88,43.41

12.89,43.27

12.93,43.16

12.95,43.05

12.96,42.93

12.96,42.81

12.96,42.74

12.96,42.69

12.96,42.66

12.96,42.65

12.96,42.64

12.96,42.63

12.96,42.61

12.96,42.58

12.96,42.51

12.95,42.36

12.95,42.32

12.94,42.32

12.94,42.33

12.94,42.33

12.93,42.35

12.93,42.38

12.95,42.41

12.99,42.45

13.09,42.5

Stroke:

20.55,43.25

20.55,43.2

20.55,43.18

20.55,43.15

20.54,43.1

20.52,43.09

20.49,43.07

20.49,43.08

20.45,43.06

20.42,43.05

20.38,43.05

20.35,43.05

20.3,43.06

20.23,43.09

20.15,43.13

20.05,43.2

19.95,43.28

19.83,43.36

19.73,43.44

19.67,43.57

19.57,43.68

19.41,43.91

19.33,44.06

19.26,44.21

19.2,44.55

19.19,44.64

19.19,44.74

19.18,44.78

19.18,44.84

19.2,44.92

19.23,44.98

19.29,45.03

19.34,45.05

19.42,45.07

19.51,45.09

19.6,45.09

19.68,45.1

19.76,45.11

19.82,45.11

19.87,45.1

19.96,45.08

20.05,45.04

20.11,45

20.23,44.88

20.31,44.8

20.41,44.7

20.49,44.61

20.54,44.52

20.58,44.44

20.65,44.34

20.69,44.23

20.72,44.15

20.71,44.06

20.7,44.01

20.68,43.92

20.65,43.88

20.64,43.87

20.63,43.86

20.62,43.86

20.61,43.84

20.56,43.81

20.53,43.79

20.49,43.76

20.44,43.72

20.38,43.67

20.31,43.63

20.26,43.61

20.22,43.61

20.14,43.64

20.04,43.7

19.72,44.02

19.63,44.13

19.43,44.33

19.36,44.41

19.19,44.66

19.16,44.78

19.14,44.86

19.13,44.94

19.12,44.96

19.12,44.98

19.14,44.98

19.15,44.97

19.2,44.96

19.27,44.95

19.36,44.93

19.46,44.9

19.55,44.86

19.63,44.83

19.69,44.78

19.74,44.73

19.79,44.68

19.85,44.62

19.89,44.56

19.92,44.53

19.94,44.5

19.98,44.48

20,44.45

20.04,44.42

20.1,44.38

20.13,44.33

20.14,44.31

20.17,44.28

20.23,44.24

20.26,44.21

20.31,44.16

20.37,44.11

20.43,44.08

20.47,44.02

20.54,43.94

20.6,43.88

20.65,43.85

20.66,43.82

20.67,43.81

20.66,43.83

20.64,43.88

20.49,44.1

20.36,44.24

20.28,44.38

20.18,44.51

20.08,44.64

20,44.73

19.93,44.8

19.91,44.83

19.91,44.83

19.92,44.81

19.96,44.76

20,44.69

20.05,44.61

20.12,44.53

20.22,44.44

Stroke:

20.76,44.15

20.77,44.11

20.77,44.02

20.77,43.88

20.81,43.74

20.84,43.58

20.85,43.38

20.84,43.15

20.82,42.88

20.8,42.57

20.79,42.23

20.82,41.87

20.88,41.47

20.96,41.17

21.03,40.93

21.08,40.7

21.14,40.47

21.19,40.24

21.24,40

21.32,39.79

21.36,39.6

21.38,39.46

21.38,39.39

21.38,39.37

21.38,39.36

21.38,39.37

21.35,39.4

21.32,39.48

21.3,39.58

21.27,39.72

21.23,39.92

Stroke:

23.73,42.12

23.73,42.15

23.7,42.16

23.68,42.19

23.65,42.21

23.63,42.22

23.62,42.24

23.6,42.27

23.59,42.29

23.56,42.37

23.56,42.38

23.56,42.38

23.56,42.38

23.56,42.37

23.56,42.37

23.57,42.36

23.57,42.36

23.59,42.33

23.62,42.28

23.64,42.21

23.65,42.17

23.67,42.14

23.66,42.14

23.66,42.14

23.63,42.17

23.58,42.22

23.46,42.28

23.32,42.35

23.19,42.43

23.08,42.48

22.96,42.55

22.84,42.62

22.71,42.68

22.6,42.77

22.47,42.88

22.36,42.99

22.28,43.11

22.23,43.19

22.2,43.29

22.18,43.32

22.18,43.32

22.18,43.32

22.19,43.32

22.21,43.29

22.25,43.24

22.32,43.14

22.41,43.04

22.49,42.95

22.6,42.87

22.7,42.81

22.79,42.79

22.86,42.79

22.92,42.8

22.96,42.81

22.99,42.82

23.03,42.81

23.07,42.82

23.24,43.04

23.4,43.24

23.42,43.32

23.42,43.39

23.41,43.48

23.39,43.56

23.36,43.65

23.28,43.85

23.26,43.92

23.24,43.99

23.25,44.03

23.24,44.05

23.23,44.06

23.23,44.06

23.23,44.05

23.22,44.02

23.23,44

23.23,43.95

23.22,43.87

23.22,43.78

23.19,43.67

23.15,43.54

23.08,43.4

23.02,43.27

22.99,43.17

22.96,43.08

22.94,43.04

22.93,43.01

22.93,42.99

22.92,42.98

22.92,42.96

22.93,42.91

22.95,42.84

22.98,42.78

23,42.68

23.05,42.56

23.07,42.45

23.08,42.3

23.09,42.17

23.13,42.06

23.17,41.93

23.23,41.79

23.29,41.64

23.36,41.49

23.42,41.35

23.47,41.25

23.51,41.19

23.52,41.19

23.51,41.2

23.51,41.21

23.51,41.21

23.5,41.21

23.5,41.21

23.48,41.2

23.46,41.22

23.4,41.27

23.33,41.33

23.28,41.38

23.23,41.47

23.16,41.59

23.12,41.67

23.11,41.75

23.11,41.77

23.12,41.78

23.14,41.77

23.18,41.76

23.26,41.74

23.37,41.71

23.51,41.69

23.64,41.68

23.73,41.69

23.79,41.77

23.83,41.85

23.87,41.97

23.88,42.1

23.87,42.23

23.83,42.35

23.8,42.45

23.75,42.5

23.7,42.55

23.65,42.59

23.6,42.61

23.6,42.6

23.6,42.6

23.63,42.61

23.67,42.59

23.73,42.57

23.8,42.55

Stroke:

24.1,42.4

24.11,42.4

24.11,42.4

24.14,42.32

24.17,42.21

24.2,42.06

24.24,41.89

24.28,41.7

24.31,41.5

24.34,41.26

24.35,40.98

24.33,40.68

24.3,40.3

24.29,39.83

24.32,39.35

24.38,38.86

24.48,38.42

24.59,38.07

24.69,37.79

24.79,37.6

24.8,37.56

24.84,37.46

24.86,37.37

24.87,37.3

24.88,37.28

24.87,37.29

24.85,37.32

24.81,37.42

24.77,37.53
