Stroke: 


28.29,52.87

29.78,52.98

29.95,53.27

30.01,53.53

29.81,54.63

29.6,55.2

29.31,55.84

28.97,56.56

28.62,57.37

28.2,58.2

27.71,58.92

27.26,59.51

26.78,59.81

26.33,59.77

25.99,59.49

27.48,55.36

27.94,54.96

28.72,54.48

28.91,54.45

28.97,54.52

28.82,55.16

28.6,55.72

28.34,56.41

27.71,57.87

27.42,58.43

27.23,58.82

27.09,58.95

27.05,58.92

26.95,58.79

26.86,58.49

27.39,55.81

27.63,55.46

27.88,55.2

28.13,55

28.39,54.89

28.57,54.87

28.65,54.95

28.7,55.14

28.67,55.41

28.59,55.78

28.41,56.22

28.13,56.79

27.82,57.42

27.49,58.03

27.15,58.61

26.5,59.5

26.22,59.69

26.02,59.7

26.47,56.96

27.12,56.45

27.73,56.1

27.95,56.03

25.92,57.61

27.35,54.48

27.67,54.24

27.82,54.15

27.89,54.17

27.93,54.25

27.99,54.47

27.96,55.12

27.87,55.55

27.77,56.07

27.51,57.33

27.17,59.12

27.09,59.46

27.06,59.61

27.08,59.58

27.12,59.44

27.19,59.11

27.3,58.66

27.42,58.1

27.55,57.46

27.73,56.79

28.34,55.63

28.63,55.19

29.07,54.8

29.05,55.08

29.05,55.4

29.02,55.88

28.9,56.99

28.68,58.3

28.52,58.99

28.36,59.67

28.22,60.2

28.12,60.47

28.07,60.52

28.04,60.46

27.99,60.21

27.92,59.81

27.85,59.31

27.76,58.73

27.69,58.04

27.58,56.21

27.89,52.71

28.11,51.59

28.36,50.69

28.6,50.1

28.74,49.82

28.78,49.8

28.78,49.92

28.83,50.73

28.85,51.37

28.81,52.98

28.77,53.91

28.68,54.87

28.48,56.8

28.42,57.79

28.34,58.69

28.33,59.49

28.31,60.08

28.31,60.42

28.3,60.52

28.3,60.49

28.27,60.35

28.23,59.97

28.2,59.41

28.21,58.71

28.23,57.87

28.26,56.96

28.38,55.96

28.56,54.94

28.76,53.82

29.15,51.68

29.39,50.74

29.75,49.53

29.99,49.05

30,49.13

30,49.31

29.95,50.33

29.61,53.29

29.46,54.52

29.01,57.01

28.81,58.06

28.69,58.8

28.62,59.21

28.58,59.31

28.53,59.25

28.42,58.96

28.3,58.39

28.38,53.56

28.52,52.01

28.83,50.55

29.77,47.23

30,46.63

30.24,46.3

30.32,46.87

30.34,47.54

30.29,48.43

30.01,50.88

29.75,52.31

28.86,56.52

28.6,57.41

28.39,57.92

27.99,58.02

27.87,57.82

27.72,57.49

27.62,56.96

27.67,55.25

28.36,51.38

28.69,49.93

29.05,48.6

29.5,47.46

29.9,46.62

30.22,46.1

30.57,45.81

30.59,45.95

30.74,46.86

30.76,47.64

30.73,48.67

30.44,51.28

30.18,52.72

29.87,54.21

29.32,56.6

29.06,57.18

28.84,57.34

28.66,57.26

28.53,57.11

28.36,56.22

28.36,55.48

28.39,54.53

28.46,53.38

28.52,52.02

28.72,50.54

29.37,47.6

30.2,45.52

30.73,48.3

30.22,51.12

29.9,52.68

29.53,54.14

28.88,56.06

28.59,56.26

28.2,55.98

28.06,55.62

28,55.03

28.04,54.2

28.08,53.19

28.15,52

28.63,49.39

28.94,47.98

29.79,45.35

30.21,44.42

30.57,43.78

30.84,43.48

30.99,43.5

31.01,43.69

30.59,48.31

29.52,53.28

29.25,54.18

29.01,54.75

28.81,54.94

28.63,54.91

28.54,54.36

28.56,53.83

28.68,52.16

28.98,50.05

29.46,47.93

29.77,46.96

30.32,45.48

30.56,45.03

30.55,47.24

30.33,48.3

30.07,49.44

29.51,51.71

29.19,52.71

28.91,53.51

28.65,54.03

28.45,54.24

28.37,54.24

28.39,54.17

28.43,53.99

28.56,53.6

28.69,53.03

28.89,52.32

29.49,50.46

29.86,49.32

30.29,48.19

31.13,45.87

32.23,43.93

32.54,44.93

32.01,47.62

31.72,48.78

31.35,49.98

30.62,52.3

29.89,53.96

29.59,54.32

29.25,54.35

29.2,54.13

29.19,53.73

29.22,53.15

29.97,48.53

30.19,47.5

30.61,45.8

30.45,47.43

30.3,48.39

30.13,49.41

29.75,51.63

29.53,52.66

29.32,53.51

29.03,54.27

28.92,54.24

28.86,54.04

28.83,53.62

28.8,53.07

28.83,52.39

29.42,47.66

30.06,50.31

29.64,52.19

29.47,52.74

29.3,52.95

29.22,52.95

29.18,52.87

29.18,52.67

29.17,52.4

29.24,52.01

29.45,50.77

29.59,49.95

29.82,49.01

30.08,47.98

31.53,44.54

31.06,49.19

30.68,51.74

30.47,52.86

29.99,54.09

29.83,54.16

29.74,54.06

29.69,53.8

29.66,53.37

29.7,52.33

29.78,51.69

30.18,48.99

30.41,47.84

31.55,43.71

31.51,43.87

31.01,47.7

30.79,48.67

29.98,51.7

29.65,52.38

29.38,52.71

29.15,52.73

28.97,52.53

29.48,47.43

30.89,43.18

31.07,42.88

31.15,42.84

31.17,42.95

31.19,43.24

30.73,48.76

30.5,49.92

30.25,50.96

29.7,52.34

29.48,52.6

29.34,52.61

29.26,52.49

29.23,52.29

29.36,51.48

29.48,50.89

30.2,47.56

31,48.05

30.73,49.05

29.63,50.45

29.68,49.89

30.21,47.94

30.41,47.23

31.37,44.27

31.36,44.32

31.33,44.41

31.04,46.46

30.95,47.33

30.85,48.27

30.3,50.89

29.93,51.63

29.87,51.65

30.05,50.45

30.64,47.58

30.89,47.7

30.76,48.48

30.22,50.53

29.66,51.24

29.5,50.33

29.89,48.05

30,47.58

30.03,47.03

29.89,48.1

29.84,48.8

29.8,49.58

29.51,50.45

29.9,48.54

30.03,47.98

30.67,45.42

30.29,48.37

29.48,51.78

29.2,52.44

28.96,52.87

28.58,52.57

28.57,52.13

28.98,50.06

29.38,48.39

30.49,46.54

30.43,47.45

29.73,51.84

29.52,52.81

29.1,53.97

28.92,54.1

28.83,54.01

28.78,53.78

28.76,53.37

28.78,52.86

28.79,52.26

29.14,50.18

29.45,48.72

29.9,47.1

29.97,46.97

29.96,47.05

30,47.6

30,48.16

29.94,48.87

29.72,51.79

29.6,52.82

29.32,54.34

29.19,54.75

29.06,54.92

29.02,54.95

29.02,54.85

29.04,54.73

29.09,54.45

29.17,53.98

29.37,52.42

29.84,49.05

30.11,48.01

30.34,47.25

30.73,47.83

30.7,48.56

30.19,51.71

29.97,53.03

29.78,54.41

29.41,56.63

29.2,57.09

29.05,57.21

28.78,56.93

28.68,56.56

28.65,56.06

28.64,55.44

28.65,54.71

28.73,53.82

28.84,52.82

28.94,51.74

29.1,50.58

30.57,45.14

30.55,47.74

30.37,48.76

29.81,52.2

29.38,53.99

29.19,54.47

29.02,54.67

28.95,54.68

28.94,54.62

28.96,54.43

29.01,54.05

29.09,53.51

29.23,52.77

29.41,51.83

30.07,48.36

30.35,47.08

31.31,45.9

29.77,52.4

29.53,52.87

29.08,52.4

29.05,51.89

29.07,50.33

30.77,42.93

31.26,42.01

31.39,41.91

31.37,41.95

31.37,42.09

31.41,42.39

31.45,42.89

30.81,48.42

29.94,52.04

29.65,52.68

29.38,52.97

29.2,52.99

29.1,52.89

29.07,52.64

29.03,52.22

29.04,51.63

30.74,43.04

31.07,42.31

31.53,41.67

31.64,41.98

31.68,42.31

31.71,42.79

31.61,44.35

31,49.04

30.76,49.97

30.16,49.32

30.21,48.7

30.28,47.99

31.12,42.95

31.36,42

31.89,40.75

32.19,40.43

32.21,40.53

32.24,40.96

32.17,41.98

32.04,42.71

31.06,46.56

30.77,44

31.13,42.97

31.29,42.49

31.44,42.11

31.55,41.87

31.6,41.81

31.6,41.86

31.57,41.99

31.54,42.26

31.52,42.71

31.44,43.28

31.17,42.9

31.34,42.5

31.5,42.2

31.6,41.99

31.71,41.88

31.72,41.87

31.71,41.88

31.71,41.91

31.69,41.96

31.67,42.05

31.65,42.27

31.58,42.59

31.5,43.08

30.63,45.61

30.57,45.45

30.96,42.72

31.17,42.16

31.72,40.89

31.84,40.78

31.82,40.85

31.69,41.93

31.6,42.62

31.45,43.45

29.98,49.01

29.61,45.55

30.07,43.9

30.36,43.14

30.57,42.45

30.78,41.92

30.97,41.6

31.07,41.53

31.16,42.03

31.2,42.53

31.15,43.15

31.12,43.94

30.53,48.07

29.14,51.81

29.02,51.71

29,51.56

29,50.78

29.79,48.65

29.66,49.59

29.29,51.77

28.89,53.67

28.7,54.08

28.55,54.16

28.49,54.1

28.45,53.92

28.43,53.51

28.45,52.41

28.54,51.73

29.39,48.56

29.4,48.51

29.38,48.63

29.36,48.9

29.27,49.92

29.14,50.64

28.82,52.32

28.39,53.85

28.14,54.31

27.92,54.49

28.64,49.97

28.73,49.74

28.78,50.69

28.72,51.28

28.5,52.82

28.39,53.68

28.24,54.51

28.09,55.22

27.9,55.71

27.79,55.97

27.66,56.06

27.63,56.05

27.62,55.97

27.63,55.85

27.68,55.68

27.74,55.49

27.97,54.98

28.04,54.65

28.1,53.92

28.14,53.54

28.17,53.29

28.14,53.64

28.05,54.04

27.87,55.17

27.68,55.75

27.52,56.33

27.27,56.88

26.38,58.66

24.83,56.34

24.81,60.7

24.8,59.64

25.06,57.41

27.09,55.11

27.15,55.09

27.02,54.6

27.15,54.55

27.22,54.55

27.21,54.58

25.79,57.02

25.25,57.19

27.26,55.02

25.37,57.68

27.07,54.84

25.62,54.8

27.41,54.95

24.85,59.16

24.47,59.37

24.42,57.74

27.7,55.58

27.78,55.48

27.91,55.44

27.91,55.47

27.86,55.52

27.76,55.65

27.61,55.88

23.68,56.58

28.1,53.36

28.42,53.42

28.59,53.58

28.61,53.83

28.58,54.21

28.46,54.67

28.29,55.2

28.06,55.75

27.78,56.28

27.44,56.74

25.94,57.96

25.18,58.89

24.45,59.35

28.91,53.71

28.94,53.89

28.93,54.2

28.82,54.51

28.69,54.9

28.52,55.32

28.25,55.78

27.88,56.27

24.47,59.55

23.6,59.39

28.46,52.96

28.49,53.14

28.46,53.46

28.27,54.33

28.08,54.78

27.73,55.82

23.71,56.36

24.14,55.31

24.84,54.31

25.71,59.17

25.29,59.63

24.99,59.79

24.8,59.78

24.65,59.64

27.55,56.47

28.01,56.3

28.43,56.25

28.32,56.49

28.2,56.74

27.74,57.49

27.42,57.89

24.9,59.44

24.24,56.89
